Date,Revenue,SEM,SEMCard,SEMPBook,SEMOther,SEMBrand,Display,FB,Affiliate,Partners,TV,TVImpression,DM,SEM_LTA,Display_LTA,FB_LTA,Affiliates_LTA,Partners_LTA,SEM_MTA,Display_MTA,FB_MTA,Affiliates_MTA,Partners_MTA
1/26/2013,1096489,29810,13004,5951,6337,4519,24825,10189,1,39888,0,0,286695,122935,44081,7439,37273,133852,105475,56108,2468,21921,126274
1/27/2013,1862986,36229,16110,6578,7720,5820,41237,10189,2150,56450,0,0,286695,193905,62096,7501,59974,226523,166991,82683,2657,37149,208331
1/28/2013,896736,36002,16830,6574,7912,4686,20060,0,4498,34216,0,0,286695,125596,54406,1798,23594,137611,101674,48821,859,13642,137160
1/29/2013,837541,33429,15342,6036,7844,4206,19652,0,1827,39695,0,0,286695,123539,60700,2619,25223,150165,92264,41339,253,13699,152651
1/30/2013,1305965,31629,14230,5534,7196,4670,27709,1173,782,67795,0,0,286695,173073,70298,2304,42641,272265,129849,54003,400,17688,288681
1/31/2013,1368706,30416,12580,5607,6753,5476,43410,1173,1223,135044,0,0,286695,165385,69004,3922,40971,452182,115262,52767,505,18212,476625
2/1/2013,876444,26998,12127,4520,6029,4321,15179,511,2859,18733,0,0,219825,137586,63220,3564,31415,89677,107302,47797,921,13421,77949
2/2/2013,625633,29557,13087,5732,6653,4085,12481,511,2086,16449,0,0,219825,79806,42302,1241,19412,68002,75226,41134,651,11320,57461
2/3/2013,671159,29477,13169,5500,6876,3932,13817,404,1624,17926,0,0,219825,92841,46403,1272,20128,75858,86299,42972,526,12534,63775
2/4/2013,784682,32081,14707,6352,7189,3833,17303,404,2217,18154,0,0,219825,86236,51398,2791,25837,80001,83803,47656,611,15892,66998
2/5/2013,729014,43887,24321,7552,8179,3834,15569,648,2709,17460,0,0,219825,96994,53442,1355,24747,72557,87508,43594,281,13963,66914
2/6/2013,798411,44321,25332,7838,7553,3597,17025,648,2797,17415,0,0,219825,108638,55344,2396,31066,79120,89546,46214,544,17059,73691
2/7/2013,646649,40617,23071,7401,6462,3683,14497,232,2812,16039,0,0,219825,93583,57954,1927,20979,78265,81627,42298,334,11228,73604
2/8/2013,630816,37415,21201,6802,6171,3240,13176,232,1925,17017,0,0,219825,95086,45247,2574,21778,74515,87931,36428,597,11803,71952
2/9/2013,597250,34981,18968,6698,6013,3303,12559,199,1579,18654,0,0,219825,86909,42994,2280,22994,79735,74143,38779,701,10917,79650
2/10/2013,786830,40513,20894,8373,7425,3821,16917,199,1671,31226,0,0,219825,122912,49048,2076,28441,123804,99673,46106,493,12606,139203
2/11/2013,830457,42779,22475,8567,7833,3904,17236,438,1794,34170,0,0,219825,111225,49030,2050,26754,144737,94033,44838,601,13767,177841
2/12/2013,675593,31696,16040,6941,5362,3353,11999,438,1666,16278,0,0,219825,97232,44754,1540,21446,75654,78220,37486,389,11721,66514
2/13/2013,650198,24083,11724,7277,2159,2923,9915,1524,1768,14232,0,0,219825,88434,42196,2856,21752,67578,70931,34682,620,10000,60882
2/14/2013,379638,21114,8874,5502,1268,5470,6596,1524,1084,8719,0,0,219825,49551,23308,1580,13620,41389,40876,19653,665,10015,37082
2/15/2013,442881,14878,5424,5291,1715,2447,8236,1539,1305,11686,0,0,219825,62429,31676,7064,15776,53438,53311,24312,1843,8086,47443
2/16/2013,589793,17006,6322,6275,1727,2682,10463,1539,1656,17540,0,0,219825,68108,30697,4872,19308,59827,60861,29249,1693,11270,52646
2/17/2013,712453,19651,8400,6482,1779,2990,12644,2209,1681,20098,0,0,219825,92303,40131,6399,23812,78753,77113,38260,2768,14152,68173
2/18/2013,701248,23455,10529,7532,2121,3273,12986,2209,4436,19541,0,0,219825,98180,43379,3322,22249,84705,85083,41321,1952,14321,76443
2/19/2013,589363,19999,9859,5243,1948,2949,10396,2213,3158,17142,0,0,219825,87959,42810,4635,23057,75257,67555,34490,2301,11530,69821
2/20/2013,572432,17325,8536,3903,1982,2905,9909,2213,1608,16096,0,0,219825,79490,42675,4888,19729,74750,63173,31033,1994,9984,69704
2/21/2013,543660,15196,7246,3357,1855,2738,10523,1929,2040,16199,0,0,219825,71636,36673,4383,20228,64762,58901,28844,1612,10532,63590
2/22/2013,481367,12180,4831,2881,1782,2686,9109,1929,2641,15335,0,0,219825,73105,31426,7152,23594,62535,57996,24793,2396,11197,61850
2/23/2013,485952,13210,5267,3325,1817,2801,8580,2056,2048,15255,0,0,219825,78077,34843,4748,18531,62747,59743,26027,2435,10109,60099
2/24/2013,671536,17350,8092,3881,1946,3430,10631,2056,468,20018,0,0,219825,108879,53434,5468,23842,87208,86163,40558,3206,13379,77552
2/25/2013,697231,18776,9619,3690,2136,3331,11616,1966,1000,18347,0,0,219825,97798,38926,3698,27090,77444,78449,34589,3068,14138,74005
2/26/2013,782110,17266,8525,3397,2050,3294,14006,1966,1627,32670,0,0,219825,110015,52663,6210,25124,109344,85665,39515,2793,14094,99641
2/27/2013,996298,17033,8115,3792,1943,3183,16479,1405,1949,36194,0,0,219825,152311,69675,5950,33924,133326,105526,45104,2535,16500,125448
2/28/2013,623810,16095,8516,2861,1814,2903,16055,1405,1927,30340,0,0,219825,80127,39453,4607,22737,99230,65198,32259,2574,10891,94090
3/1/2013,426121,15403,8173,2701,1644,2885,9197,2021,1454,16164,0,0,378572,62552,28978,5192,15139,58719,48998,26947,2366,7662,53069
3/2/2013,498966,15337,8410,2583,1612,2733,9977,2021,1089,16142,0,0,378572,80869,27544,5085,17495,69766,67466,28530,2131,8981,61897
3/3/2013,689958,19562,11054,3282,2031,3194,12885,1418,1416,21962,0,0,378572,104660,53330,5710,23364,93258,83703,44665,2621,13375,84382
3/4/2013,770988,20498,11340,3563,2079,3516,15255,1418,2048,22689,0,0,378572,104447,43505,6002,20738,88126,86403,41671,3111,13557,80052
3/5/2013,807585,18820,10363,2950,2113,3394,14598,1522,1714,22632,0,0,378572,109459,55827,6323,23112,88907,86306,42649,2299,13024,84185
3/6/2013,1048036,16948,8259,3253,1985,3451,16560,1522,2112,27452,0,0,378572,133123,64102,6853,30244,116600,104714,50959,2432,18875,107760
3/7/2013,550671,16001,8058,2914,1777,3252,12695,1929,2237,16142,0,0,378572,76625,39211,2836,16634,64937,60872,34250,1687,9905,64853
3/8/2013,445700,14311,6656,2788,1828,3038,8822,1929,1501,13755,0,0,378572,71742,32349,3830,14594,56846,53811,26791,1530,8104,53261
3/9/2013,529507,14862,6093,3910,1705,3155,10298,1842,1355,15391,0,0,378572,78057,40796,3970,20811,63688,62229,35186,1440,11098,60443
3/10/2013,708785,17141,8065,3665,1916,3495,12134,1842,1796,18847,0,0,378572,112136,54164,4419,27720,85760,84026,41311,2182,15572,83362
3/11/2013,664301,22328,11367,4083,3262,3615,11643,4556,1869,18620,0,0,378572,104314,50774,4198,19712,77915,75874,37632,1653,10354,79785
3/12/2013,631384,24120,13459,3671,3376,3613,11980,4556,1535,18756,0,0,378572,100987,44675,4642,20823,82069,73453,34139,2151,10245,84469
3/13/2013,643795,22659,12884,3649,2996,3130,11673,8182,1386,17574,0,0,378572,95327,42611,5830,20813,81355,73303,31531,2384,10233,83091
3/14/2013,554352,22326,13456,3335,2703,2831,13320,8182,2370,20041,0,0,378572,88847,41598,11274,19961,76608,68651,30662,2864,10382,75465
3/15/2013,447523,19355,10923,3156,2446,2830,11352,5729,2386,18495,0,0,378572,75561,35624,6236,15856,63376,55759,28108,2614,8570,64578
3/16/2013,688681,22483,12979,3736,2508,3260,17089,5729,3644,25099,0,0,378572,93073,41887,7678,23985,78597,71216,37420,3698,13774,76934
3/17/2013,653694,29759,18887,4346,3237,3289,13234,7392,2729,21507,0,0,378572,115846,44929,10968,24602,85664,89280,38022,4167,12005,85181
3/18/2013,704140,35043,22975,4844,3697,3527,15703,7392,2210,23883,0,0,378572,111025,45937,10234,24910,92758,87515,38294,3413,13987,94910
3/19/2013,666859,28550,17314,4664,3544,3028,14846,13564,1586,27555,0,0,378572,111485,46517,8747,23236,109350,81039,37857,3771,12555,112790
3/20/2013,697742,25207,14405,4018,3442,3341,12558,13564,2468,19700,0,0,378572,95058,42093,11217,27285,69895,75180,40519,5629,17436,65313
3/21/2013,620208,22147,12875,3448,2548,3276,12923,17704,3225,20223,0,0,378572,93874,46529,13359,25791,73921,73686,33870,5941,13267,72633
3/22/2013,552786,21885,11737,3965,3231,2952,14715,17704,1655,22098,0,0,378572,86390,34838,9863,20756,79580,61777,30905,4453,11041,78022
3/23/2013,569713,25829,14563,5227,3067,2972,14650,29078,1565,18722,0,0,378572,96920,38274,9955,18877,69552,75256,32644,5481,11033,65944
3/24/2013,1000996,33746,19982,5259,4262,4242,17291,29078,2532,28021,0,0,378572,142223,63574,20057,36001,95015,110992,56523,9583,21213,89406
3/25/2013,1151997,39592,24200,5765,5017,4611,19902,41744,3345,29714,0,0,378572,159683,70481,31880,42470,97578,115851,62420,15516,26140,90512
3/26/2013,1431714,34358,19973,5264,4566,4554,24089,41744,3779,35784,0,0,378572,172641,65927,27270,48973,104927,132066,69520,14273,31804,99219
3/27/2013,1427267,32587,19116,5080,4364,4027,32101,26128,4788,40559,0,0,378572,150007,48861,19039,45859,114079,121358,66285,12567,29612,106037
3/28/2013,681307,28544,16507,5247,3818,2972,20899,26128,4175,32329,0,0,378572,100365,35225,11498,30767,94716,81210,30821,7018,13816,103433
3/29/2013,516952,24324,14196,4290,3317,2521,14409,25615,1854,15210,0,0,378572,92674,32273,8898,19301,68071,66767,28400,4894,9723,67175
3/30/2013,481434,21927,11799,4510,3357,2260,13533,25615,1495,17824,0,0,378572,87040,30276,7243,16579,74739,63671,26889,4855,7978,75714
3/31/2013,890362,24946,13271,4782,3903,2990,20902,17855,378,31488,0,0,378572,133928,49082,20670,34287,131191,97551,44351,11402,19519,139816
4/1/2013,1164083,40314,24282,6680,5367,3985,11961,18583,2374,19160,0,0,430784,150862,52343,16057,40344,94968,131471,59172,12357,28723,88450
4/2/2013,1509885,40111,24523,6274,5332,3981,15265,999,5045,19583,0,0,430784,195085,75542,12913,65613,108106,167600,80225,10353,36238,100678
4/3/2013,1088685,37881,23040,6272,5208,3362,12463,999,5073,16881,0,0,430784,171417,72755,5625,38409,99773,139989,56547,4191,22088,89527
4/4/2013,551254,33918,18814,6863,5078,3163,7943,2208,2467,11100,0,0,430784,91272,35511,4204,16033,60925,82155,35008,2603,9576,53958
4/5/2013,460561,26660,13336,6100,4479,2745,6455,2208,1427,9151,0,0,430784,81444,31322,1668,14823,49714,64991,31119,1263,8395,46288
4/6/2013,547286,26873,13617,6214,4271,2772,6572,4412,1436,10018,0,0,430784,88905,31690,3552,17622,55675,79232,32354,3252,10894,48672
4/7/2013,745400,34098,18228,7358,5116,3396,8209,4412,1818,13247,0,0,430784,125903,44207,4175,24332,76590,111556,48294,2812,14445,66058
4/8/2013,835713,44031,27261,7372,5759,3639,9140,5717,2335,12597,36448,3469540,430784,120526,41623,4586,27185,72651,119636,45790,3175,16959,66584
4/9/2013,708243,41290,26332,6899,4628,3431,8291,5717,1768,11364,28637,3082000,430784,116682,43287,3352,24170,68866,100086,40056,2149,14032,64575
4/10/2013,805938,39727,24719,7399,4203,3406,9018,5465,1709,13012,49610,5003700,430784,129075,41407,4947,22524,79577,113295,43300,2814,13974,73622
4/11/2013,631014,36575,21900,7077,4384,3215,9125,5465,1906,12466,60072,5233300,430784,107725,36256,4025,21580,69440,94108,35938,2180,11689,69044
4/12/2013,524907,29998,16697,5940,4079,3281,7958,5194,1734,12823,67924,7321900,430784,89216,32387,3572,18291,67794,75692,30831,2403,10177,72826
4/13/2013,552531,26016,15638,3367,3798,3213,8243,5194,1429,17955,53207,6196030,430784,95860,33700,3974,19397,87649,77984,35693,2037,10241,103924
4/14/2013,753144,34950,21329,4952,4881,3789,8697,4051,1631,13793,55037,6752500,430784,139948,50597,5003,26579,84611,117162,48291,2822,14874,75307
4/15/2013,780575,38611,25389,4306,5325,3590,8604,4051,1989,12739,72126,5081220,430784,119718,44245,3703,25496,128792,101713,39835,1291,12982,138036
4/16/2013,719062,37324,23849,4609,5282,3584,8395,5264,1926,11562,49234,4162180,430784,127443,50921,2091,23130,71320,104028,42913,1306,12767,60331
4/17/2013,755153,37835,23791,5060,5534,3450,8782,5264,2101,13840,47196,5246060,430784,119541,50393,3783,31233,76804,108052,43771,1962,14944,69257
4/18/2013,736008,35238,21536,4986,4976,3740,9168,5521,2050,13181,71692,6476680,430784,117172,40843,4997,25272,83106,101503,38689,2064,14579,85024
4/19/2013,569887,28626,16703,4462,4227,3234,7465,5521,1714,12419,60130,4662010,430784,93572,35653,3099,20953,72970,78999,32597,1583,11171,73735
4/20/2013,793050,29791,17481,4871,4011,3427,9694,4371,2219,18604,29799,2876310,430784,108247,40213,4680,29570,88697,94586,46458,2207,17231,85107
4/21/2013,1092531,40331,24879,5518,5338,4596,12162,4371,2662,21297,37612,4377710,430784,167396,63785,4537,39644,118337,144839,58579,2303,20823,115396
4/22/2013,945041,49284,31807,6097,6223,5158,10342,6568,2237,18115,79414,6417340,430784,151286,56215,5491,31808,102899,135121,53410,2419,16656,105209
4/23/2013,991993,44598,28142,6655,4759,5043,11336,6568,1855,18491,60788,4856010,430784,164226,55454,6056,31790,110511,139197,53539,2574,16247,108342
4/24/2013,1295295,40264,24829,7171,4026,4238,11702,2904,1864,18962,37586,3330550,430784,190342,59067,4352,43272,126707,155746,60258,1923,23023,128247
4/25/2013,819184,35447,21177,6987,3634,3649,11087,2904,1727,25345,36695,3751480,430784,114456,54894,3204,24434,109551,107355,48087,1688,14910,102467
4/26/2013,652599,29028,16145,5973,3191,3720,10828,4057,1890,19000,49680,3352410,430784,107582,46790,3408,24627,82908,87725,35879,1138,13158,81105
4/27/2013,648342,26834,14579,5647,3212,3396,10361,4057,1695,16749,26174,2912510,430784,113851,41713,2563,20287,83953,94008,39788,1250,11573,78675
4/28/2013,1035853,37807,22238,7322,4189,4058,13157,5412,1715,22879,44158,3311410,430784,190968,71375,3626,34276,121542,158079,62306,1269,17125,113547
4/29/2013,1239299,45081,28484,7338,4593,4666,15997,5412,2347,23444,53037,4016490,430784,206090,78259,5623,44071,122384,172404,72473,1968,23462,115947
4/30/2013,1442165,38502,24413,5180,4163,4745,18506,4254,2297,26871,46574,4575690,430784,249904,105837,8516,51546,154502,191220,80510,3308,24039,143860
5/1/2013,1830863,37659,23510,5261,4324,4564,19527,3612,2364,27266,21731,2581710,129678,284116,124476,9436,62174,166538,223205,99895,3665,32773,156985
5/2/2013,1178936,35364,21328,5154,4199,4682,15850,3744,2592,23029,14898,1622980,129678,173984,99447,4792,30738,123806,153631,73793,1896,19219,110071
5/3/2013,812316,30361,17485,5013,3604,4258,12973,3744,2088,19009,28958,3104570,129678,128344,68379,4890,28624,90605,110963,57688,2089,16779,85606
5/4/2013,803455,27514,15214,5086,3300,3914,11916,2902,1960,18472,20096,2093910,129678,136185,63273,4568,29861,93590,116706,56963,1542,15760,83256
5/5/2013,1389294,37977,20873,7572,4407,5124,16662,2902,2679,26767,55868,5031510,129678,217918,108635,6875,53359,144933,190314,91825,3049,27302,128043
5/6/2013,1470276,51644,31376,9295,5422,5551,18759,3967,3212,27031,0,0,129678,221450,114869,6583,56175,146879,194739,99783,3285,25408,131352
5/7/2013,1395787,45555,27722,7110,5328,5396,18900,3967,1284,26278,0,0,129678,216012,101248,7210,52739,132808,182856,93888,4305,25802,118752
5/8/2013,1114576,39702,22282,7245,5027,5148,15355,2124,2053,23331,0,0,129678,174279,82172,4468,37974,110200,150549,68345,2175,20913,108675
5/9/2013,793570,34808,19343,6402,4518,4544,12526,2124,2354,18661,0,0,129678,138963,66200,3376,33730,85844,115474,54020,853,14859,78084
5/10/2013,652221,26679,14869,3883,3815,4112,10598,1972,2125,15469,0,0,129678,117827,52268,3166,24202,71565,94701,40577,1216,12004,63661
5/11/2013,617694,25725,14136,3699,3782,4108,10013,1972,2000,15676,0,0,129678,119717,43480,3137,21859,70732,96002,40291,1291,11978,64484
5/12/2013,731432,29181,15517,5544,3528,4592,11380,2634,1815,17070,0,0,129678,143693,53419,3380,28326,74094,115652,47225,1884,12944,67650
5/13/2013,987167,38566,21489,7556,3934,5587,14058,2634,3091,22832,0,0,129678,160181,63069,4388,34959,103710,139939,58080,1824,20296,90622
5/14/2013,889925,34221,18917,6152,3734,5417,13933,3047,3773,22813,0,0,129678,154253,55661,6288,32781,97988,125653,53032,2114,18882,99617
5/15/2013,889079,33502,18523,6526,3524,4929,13158,3047,3217,18265,0,0,129678,154028,58333,4004,32595,88858,124464,48262,1795,16320,83042
5/16/2013,709205,31345,17973,5906,3035,4431,12112,4802,2505,16778,0,0,129678,122808,52501,3051,21970,73687,96266,38371,1267,11379,70495
5/17/2013,593622,23920,13270,3950,2856,3845,9801,4802,1921,13991,0,0,129678,104332,46765,3341,17035,65386,83012,34290,1029,10404,61389
5/18/2013,537764,20765,10695,4273,2519,3278,9788,4935,1516,12795,0,0,129678,102880,41098,3375,16644,59691,76737,31104,1231,8870,55938
5/19/2013,809926,28958,14699,6412,3499,4348,13612,4935,2021,17107,0,0,129678,154446,58723,5392,27873,85775,121930,48416,1973,14380,80908
5/20/2013,961282,30463,17006,4215,4408,4834,13175,5298,2409,19499,48189,6427800,129678,157036,65609,6418,32372,103201,132081,50107,2427,16268,100254
5/21/2013,942746,28963,16248,3552,4631,4533,13612,5298,3400,19838,37851,4177400,129678,160975,65955,8572,31841,105066,123840,46159,2827,18046,105627
5/22/2013,1296437,29106,16093,3936,4505,4572,15442,4664,4190,21683,37024,4510570,129678,188149,68360,8666,40683,131054,148373,56441,2586,20206,135339
5/23/2013,728906,22589,9718,4160,4360,4351,13742,4664,3346,19179,26882,3421800,129678,116139,50219,3865,26315,90065,93496,39319,1457,12649,90148
5/24/2013,652548,17353,5939,3858,3851,3705,13274,3650,2203,20158,36448,3967040,129678,103586,44847,3677,23040,90779,82455,43101,1954,11284,91837
5/25/2013,578219,16087,5349,3803,3548,3387,10475,3650,1857,17569,37307,4936000,129678,100107,35816,3322,21188,77217,77504,32450,1120,10070,77252
5/26/2013,619493,17167,5814,3845,4083,3425,11271,3963,1637,18651,32943,4801540,129678,97726,40598,3561,20535,87429,74835,37325,1390,10457,83673
5/27/2013,1199132,21084,7579,4000,4745,4760,17222,3963,3318,26504,43317,5125290,129678,167823,59745,7907,42939,125564,139128,59018,2540,23346,124172
5/28/2013,1500413,27623,10684,5120,6361,5458,21294,5924,2102,32284,34994,4085100,129678,192883,70629,9444,56996,152650,148650,73296,3549,34075,154154
5/29/2013,1153487,29984,11512,6604,7218,4651,19475,5924,2125,38357,21521,3592110,129678,153956,61680,7147,32684,153591,122638,53012,2722,17047,155887
5/30/2013,880342,30285,11735,6514,7454,4582,16458,6937,2914,34817,51256,5410400,129678,119600,50700,5645,30066,143688,96301,45717,2177,14324,150624
5/31/2013,853814,26083,9331,5749,6677,4327,16559,6937,2756,36173,42852,3892900,129678,132828,50328,8325,32687,160096,96936,41989,2495,13268,172252
6/1/2013,699536,23083,7607,5707,5835,3933,10653,5332,2102,22060,46107,6295170,165955,107638,37938,4840,22249,100413,84709,35320,3244,12842,101603
6/2/2013,1044542,28715,9494,6526,7761,4935,13065,5332,2528,27718,26359,4206970,165955,163115,65007,8585,38328,138010,132450,57063,4842,17273,136442
6/3/2013,1158434,34612,11004,8053,9727,5828,16927,7149,3200,32595,35436,4929900,165955,174722,72209,10307,40943,160007,141316,64193,5368,19794,155080
6/4/2013,1179293,32354,9028,7393,10197,5736,17137,7149,3896,32454,35285,5251570,165955,189540,80741,10805,43168,152811,146147,63155,5149,19126,150578
6/5/2013,1645957,32510,8218,7725,10644,5924,20429,6722,5209,38319,26641,4123470,165955,227704,104155,14861,61789,195793,179564,83352,6467,27579,202450
6/6/2013,1183241,28972,6554,8386,9353,4679,18931,6722,4862,33000,56741,6364090,165955,163960,83644,10931,43027,156759,132934,67799,5573,19554,159436
6/7/2013,905681,25235,5410,8493,7276,4056,17982,8401,4323,31701,49840,5411610,165955,130442,63965,12099,37568,142838,103651,54691,5667,18152,150118
6/8/2013,795235,23449,4543,8559,6975,3372,15382,8401,3940,30514,20691,3712670,165955,123193,57280,12326,33444,120835,101663,52111,6004,17824,121005
6/9/2013,1305260,27363,5415,9488,7955,4505,21556,8739,4239,47885,28176,3967670,165955,183210,82796,17800,54256,191932,152340,76380,9978,28042,200409
6/10/2013,1424979,33707,7509,11145,10267,4787,22836,8739,4826,36267,0,0,165955,194848,102063,20711,45722,173097,166935,90700,12429,21436,172600
