DATE,SEMREVENUE,DISPLAYREVENUE,PARTNERREVENUE,AFFILIATEREVENUE,DIRECTMAILREVENUE,EMAILREVENUE,NATURALSEARCHREVENUE,PUREORGANICREVENUE,SHARESITESREVENUE,UNKNOWNREVENUE,TOTALREVENUE,SEMCOST,DISPLAYCOST,PARTNERCOST,AFFILIATECOST,DIRECTMAILCOST
5/9/2013,119105.5,189590.77,67575.99,28270.5,5290.52,134282.36,78391.93,105106.76,49363.76,11828.45,788806.54,42626.0588,15748,18661,2354,4566
5/10/2013,118077.72,71165.1,62526.03,23803.94,4241.44,140407.88,76973.42,86406.53,56612.39,8693.62,648908.07,32671.18942,13325,15469,2125,4566
5/11/2013,119824.08,59791.41,57907.47,21918.47,4322.05,118720.95,77471.88,91818.02,54016.2,9771.32,615561.85,31503.14995,12589,15676,2000,4566
5/12/2013,144282.31,71824.31,64306.49,28095.34,4467.57,131640.15,89826.71,111905.56,72547.35,9041.36,727937.15,35735.14272,14307,17070,1815,4566
5/13/2013,161393.01,84724.98,90021.69,34952.51,5654.45,280153.79,109575.17,118454.75,87483.62,12583.41,984997.38,47228.31186,17674,22832,3091,4566
5/14/2013,153224.61,72039.06,82723.81,32775.5,7531.59,234468.56,105360.18,108755.23,78375.9,14006.73,889261.17,41907.2421,17517,22813,3773,4566
5/15/2013,155223.25,76097.74,71006.4,32255.03,6523.58,252472.97,97675.05,93284.07,88090.75,12272.42,884901.26,41026.96621,16543,18265,3217,4566
5/16/2013,121684.98,64830.75,61069.41,21415.45,5311.63,173382.82,88555.42,85033.74,74401.09,8829.12,704514.41,38385.23761,15228,16778,2505,4566
5/17/2013,105044.63,59008.2,54856.66,16995.68,4722.21,129192.15,79208.14,72990.89,60024.63,8319.56,590362.75,29292.8343,12322,13991,1921,4566
5/18/2013,101535.18,51624.83,49711.11,16527.1,5050.59,105836.54,65427.5,79186.26,51982.76,7649.6,534531.47,25429.52018,12306,12795,1516,4566
5/19/2013,156362.56,73426.55,71429.24,27608.8,5619.83,148789.92,97323.68,123377.55,89019.13,13247.45,806204.71,35462.18343,17114,17107,2021,4566
5/20/2013,159339.61,83501.11,84216.2,32126.06,4979.1,246979.16,109408,120419.93,105021.33,15422.91,961413.41,37305.49052,16565,19499,2409,4566
5/21/2013,161866.57,85178.67,81878.02,32400.17,7080.53,248906.91,107635.83,104209.08,101150.19,12325.89,942631.86,35468.30004,17114,19838,3400,4566
5/22/2013,191032.52,88530.91,97410.74,41150.23,7039.07,488062.39,120150.3,115138.21,130350.1,15357.88,1294222.35,35643.80485,19415,21683,4190,4566
5/23/2013,117406.68,68178.31,73424.54,26018.82,5512.54,176573.1,85510.23,85670.19,80064.17,10962.37,729320.95,27663.50579,17277,19179,3346,4566
5/24/2013,105178.8,65633.05,73575.35,22658.09,5070.75,141264.18,77387.12,76997.55,72792.89,12997.18,653554.96,21251.17593,16689,20158,2203,4566
5/25/2013,99502.31,50825.04,61302.61,20765.47,4744.37,135997.55,67896.1,75088.99,51305.29,9545.67,576973.4,19700.36047,13170,17569,1857,4566
5/26/2013,98348.39,58804.88,68536.93,20595.08,5845.99,150239.58,68143.57,80480.75,57999.3,9030.09,618024.56,21023.19121,14170,18651,1637,4566
5/27/2013,169243.14,84996.13,94011.22,42053.24,6480.98,444517.53,111242.92,133358.54,89288.59,19799.42,1194991.71,25820.19901,21653,26504,3318,4566
5/28/2013,193265.52,94465.39,107546.81,56144.03,8787.69,624992.82,126854.45,141795.06,120408.33,20615.97,1494876.07,33827.72802,26772,32284,2102,4566
5/29/2013,153950.9,91067.09,112324.17,32483.56,9325.67,380029.02,117860.89,124897.05,110728.6,15508.9,1148175.85,36719.35036,24485,38357,2125,4566
5/30/2013,119989.96,79409.07,106943.05,30201.83,11600.13,252698.18,90908.31,90587.58,86517.58,11261.72,880117.41,37087.14344,20692,34817,2914,4566
5/31/2013,133616.9,83545.85,115511.81,32871.85,19955.95,197111.98,90825.05,83735.77,82879.7,13351.51,853406.37,31941.32219,20819,36173,2756,4566
6/1/2013,108554.97,59710.83,74422.17,22395.05,3407.08,211032.59,72198.65,77640.44,59391.92,9211.87,697965.57,28267.82812,13393,22060,2102,12348
6/2/2013,165571.24,95159.49,96899.24,38012.82,2779.71,313841.42,105551.96,117249.79,93192.71,14196.81,1042455.19,35165.54139,16426,27718,2528,12348
6/3/2013,176742.77,103316.09,118479.89,41401.2,3263.66,322579.04,124701.87,133223.2,117285.73,14583.06,1155576.51,42386.14884,21282,32595,3200,12348
6/4/2013,190119.79,115470.77,118278.6,43077.02,4188.43,294749.99,134455.59,134727.84,125744.79,16173.4,1176986.22,39620.76518,21546,32454,3896,12348
6/5/2013,229582.61,147733.5,140277.18,62257.16,4244,546001.59,174945.98,158570.34,156884.65,18592.46,1639089.47,39812.10159,25684,38319,5209,12348
6/6/2013,163674.49,113466.08,117087.52,42349.32,2916.63,385004.16,126327.49,113834.25,100551.06,14288.37,1179499.37,35479.72349,23801,33000,4862,12348
6/7/2013,132230.04,98698.86,95882.19,38743.99,3235.74,246746.73,99905.89,92388.07,88284.59,8952.68,905068.78,30903.42741,22608,31701,4323,12348
6/8/2013,123351.19,87953.71,94801.21,33679.01,2290.1,191236.73,87127.12,99460.29,62271.07,11639.69,793810.12,28715.57398,19339,30514,3940,12348
6/9/2013,182453.8,132668.43,138265.8,53447.18,3728.22,416974.6,123165.02,136494.64,99966.3,15656.68,1302820.67,33509.60014,27102,47885,4239,12348
6/10/2013,194193.01,152532.17,134316.89,45379.98,4552.16,464601.41,144959.5,147813.56,119822.49,17232.37,1425403.54,41278.0554,28711,36267,4826,12348
6/11/2013,179190.73,133493.44,121451.79,39243.06,5548.47,445969.06,131467.23,130438.94,109988.44,15949.7,1312740.86,38164.23047,29969,33941,3850,12348
6/12/2013,134649.79,96084.49,125648.62,31281.32,3379.16,264325.48,106481.35,102048.5,81029.74,11478.04,956406.49,36561.48879,29333,34798,4821,12348
6/13/2013,124089.95,83832.44,137738.82,26368.18,3569.73,195453.97,91113.83,87284.79,71422.97,8723.53,829598.21,33362.75079,31371,35589,4452,12348
6/14/2013,94931.52,65688.23,77816.72,20191.56,3045.53,141541.04,72686.55,73307.52,64993.13,10480.85,624682.65,25776.44448,19737,23001,4169,12348
6/15/2013,84328.99,47160.02,62641.39,16064.91,3039.97,105721.94,52349.71,68491.49,51985.46,10316.76,502100.64,22524.91902,16425,19113,2727,12348
6/16/2013,101498.96,59981.37,75717.17,23498.35,2814.26,183077,67850.26,89158.33,57541.78,14898.79,676036.27,25161.82916,18927,21579,3380,12348
6/17/2013,115632.84,66874.03,79343.52,23548.68,4788.56,217916.49,78724.51,104374.46,83835.71,12918.72,787957.52,28659.13652,20048,22719,3842,12348
6/18/2013,119076.13,69229.87,86560.93,26467.4,4307.96,234438.7,93594.66,100139.6,77723.74,14321.17,825860.16,27205.94348,18682,23980,3712,12348
6/19/2013,94315.89,55909.58,71279.68,19137.36,3709.49,237974.67,76393.91,74829.62,65335.21,12107.33,710992.74,24723.39997,20302,21937,1964,12348
6/20/2013,86706.57,53256.38,76793.64,20008.97,4461.39,192961.77,71324.26,75947.85,64898.37,12168.5,658527.7,22737.43234,19072,22728,1736,12348
6/21/2013,76463.1,46298.68,67175.73,19854.75,4020.62,152369.02,60648.27,70688.96,51776.52,8197.66,557493.31,19441.00885,16996,20412,1980,12348
6/22/2013,76269.32,40528.2,67187.11,18414.27,2916.95,142824.85,53966.25,65492.06,43007.81,13725.68,524332.5,17347.91157,16185,20242,1637,12348
6/23/2013,118209.03,61835.39,110935.81,28576.09,4679.89,287844.46,82242.6,93620.84,75050.23,14381.57,877375.91,22579.32631,21535,34440,1871,12348
6/24/2013,137832.09,76449.48,133842.2,35316.25,5497.7,384203.64,96864.35,110476.06,98794.13,16250.25,1095526.15,30745.82213,23148,43724,2744,12348
6/25/2013,156434.54,90506.13,173601.49,45898.83,5803.63,523695.97,109419.83,103968.4,106220.52,18712.12,1334261.46,33814.89062,25952,64663,3391,12348
6/26/2013,140278.06,76243.54,131072.18,35144.19,5168.05,449717.06,97174.06,96728.28,91004.55,16616.17,1139146.14,30607.5302,26883,50559,3942,12348
6/27/2013,96377.31,62837.79,97366.52,25188.9,5351.57,204028.1,72983.94,83760.9,63391.47,14582,725868.5,25359.55208,24167,35382,3262,12348
6/28/2013,88841.01,52280.16,57441.91,18757.78,5838.46,129800.66,65485.31,75817.04,54562.62,13338.36,562163.31,18693.39617,20532,17710,2253,12348
6/29/2013,86616.87,44246.29,53566.15,20604.62,6307.02,193256.23,53022.81,82277.27,51031.79,16128.1,607057.15,18619.67549,14750,15488,2195,12348
6/30/2013,123592.89,64546.71,81915.12,30779.61,15628.79,276732.97,84922.89,115348.68,73103.05,31601.02,898171.73,24053.8511,13338,22832,2661,12348
7/1/2013,119143.3,66240.26,73045.54,23436.22,1923.12,261206.4,83784.23,101985.11,77983.73,10327.6,819075.51,29959.31289,9354,15761,3338,5354
7/2/2013,108497.69,68164.67,69269.37,26067.65,1911.74,243151.74,84202.57,85102.87,70956.68,9921.04,767246.02,26714.53319,10695,15023,2145,5354
7/3/2013,87587.12,54454.73,54977.99,18748.99,1538,168470.72,61395.53,70275.4,55563.78,9503.38,582515.64,22478.35093,9219,12816,2032,5354
7/4/2013,70880.22,43525.28,43772.36,14960.29,1048.97,103542.79,46963.93,59940.86,37184.19,7119.71,428938.6,15128.98605,6854,10063,1595,5354
7/5/2013,92450.53,59218.27,54860.86,26345.55,1208.49,246191.98,71685.97,75605.95,52813.58,11496.86,691878.04,20205.21145,10428,13690,2304,5354
7/6/2013,100952.82,56388.78,57550.4,26390.18,2152.86,305678.69,64793.96,85411.02,55403.01,12491.45,767213.17,19016.50913,11070,15472,3450,5354
7/7/2013,175584.73,99314.15,89489.13,56606.55,3642.01,651181.27,110892.57,148242.34,99401.4,22738.91,1457093.06,24937.05667,17852,24219,5069,5354
7/8/2013,120151.11,73301.33,71775.32,27364.8,3864.68,224294.57,93351.34,109599.15,77811.62,11933.3,813447.22,29252.07437,11588,15665,5045,5354
7/9/2013,136418.35,79871.79,64143.23,31728.59,5474.85,229127.44,101434.04,98924.97,83839.98,12157.5,843120.74,26559.03584,13322,13450,2978,5354
7/10/2013,149681.24,81258.52,68361.07,38618.5,5425.49,243290.25,115069.85,108430.48,89798.49,13244.27,913178.16,24333.41539,13630,13402,3539,5354
7/11/2013,90519.74,55894.72,50336.32,21985.67,3712.54,175240.83,63418.46,79645.66,59233.77,9775.82,609763.53,21478.94187,13849,11556,2901,5354
7/12/2013,78074.06,48529.38,48886.54,18619.5,4044.28,127263.33,60971.85,66450.1,46971.12,8597.46,508407.62,18630.97117,10743,10376,1989,5354
7/13/2013,82808.18,48569.76,45066.68,21770.87,3534.76,240870.02,51752.25,72747.51,49758.29,10897.53,627775.85,17908.15839,11458,12551,2504,5354
7/14/2013,107034.9,64632.45,65642.3,30047.04,5143.38,240473.71,77910.3,100407.57,68968.51,13459.51,773719.67,25722.30808,14104,15584,3700,5354
7/15/2013,114007.85,66960.63,58049.69,23028.01,4299.59,240973.32,85521.46,101325,73537.4,13505.01,781207.96,31540.27341,14807,14019,3046,5354
7/16/2013,112439.02,63286.43,62873.87,22228.14,4814.91,234790.82,79034.06,92554.4,66854.91,11764.37,750640.93,29614.16165,13281,12992,2102,5354
7/17/2013,125695.84,65390.74,62035.47,24382.76,3235.94,327737.56,87402.98,88291.77,74548.32,10527.86,869249.24,25600.48958,13215,13875,2062,5354
7/18/2013,107867.44,60171.04,58810.31,22467.82,3691.51,164571.43,72830.81,84341.64,63088.07,12130.09,649970.16,25515.19092,11586,13442,2039,5354
7/19/2013,104271.65,58378.37,54366.86,20294.75,3787.96,192538.59,63130.34,77115.43,60026.62,10558.08,644468.65,21801.57995,14363,12037,1982,5354
7/20/2013,94509.91,49597.32,51791.71,20035.72,3540.93,155613.18,53337.19,74944.53,49027.01,8805.37,561202.87,22218.79368,10174,12093,1596,5354
7/21/2013,130434.7,66286.55,76546.93,22131.21,4060.9,207676.5,77123.42,109202.95,72960.66,11688.65,778112.47,29412.90481,12619,16900,538,5354
7/22/2013,141470.57,74185.5,88802.25,28054.61,4529.8,290041.65,92964.23,115897.82,86043.77,13337.21,935327.41,35275.37005,15903,19508,1690,5354
7/23/2013,151811.34,80090.56,110061.92,30613.16,4734.28,308565.52,101877.97,103620.79,91319.33,14318.86,997013.73,30313.71538,16327,22903,2321,5354
7/24/2013,154957.72,80658.33,69932.84,41894.83,4777.95,558012.41,124692.8,108376.37,112053.23,13612.31,1268968.79,25968.02546,15432,15616,2984,5354
7/25/2013,97692.53,65581.04,53161.97,21622.49,3810.89,177210.42,74853.82,80201.21,57924.51,10568.15,642627.03,24625.52133,13978,14902,2666,5354
7/26/2013,90272.09,55032.14,51292.41,18816.34,3366.94,125145.21,68821.85,75598.49,53155.65,8927.51,550428.63,20886.13285,12780,14389,1948,5354
7/27/2013,89928.16,48097.93,54743.58,20451.5,3931.87,201811.64,64062.1,75284.33,50194.82,10889.32,619395.25,19827.67847,12443,16443,1679,5354
7/28/2013,128804.03,73797.39,69556.88,32641.1,5684.75,284129.38,92028.4,108399.22,76907.79,16974.31,888923.25,25724.86469,15936,18794,2165,5354
7/29/2013,135117.67,72601.73,71419.7,33599.05,4348.85,234923.38,96662.82,105273.22,85227.89,13832.92,853007.23,33249.01529,15701,19541,1069,5354
7/30/2013,170051.23,84828.05,82625.96,32085.62,7658.8,247312.27,96233.83,110901.71,88978.95,14572.38,935248.8,34399.53965,15686,24155,1764,5354
7/31/2013,239403.15,113499.5,114873.27,51665.54,11642.5,490018.54,136946.82,137601.46,118863.76,19703.73,1434218.27,32897.99178,20184,33592,3319,5354
8/1/2013,113107.01,62909.93,62058.53,20112.28,2348.73,175341.49,65150.44,82603.87,57845.77,11807.39,653285.44,29419.21377,13441,20817,3244,3557
8/2/2013,94641.46,53528.05,51438.07,17388.47,2874.16,118706.79,62667.8,71212.11,45050.37,9129.72,526637,25459.02428,11153,15809,2090,3557
8/3/2013,94595.6,49356.16,49178.95,18379.51,2720.3,167339.99,49216.86,76085.47,48629.93,10374.49,565877.26,24943.80314,10357,14413,1825,3557
8/4/2013,123596.09,63854.23,65790.89,22112.87,2495.23,206058.3,61390.39,99171.83,61660.66,11977.25,718107.74,29475.98534,12384,19549,1934,3557
8/5/2013,140178.98,72435.11,66994.12,30808.57,3227.95,283996.83,80646.94,95931.38,74029.85,13171.53,861421.26,35832.78999,15801,22165,2685,3557
8/6/2013,139598.42,67517.69,73099.21,32210.91,3658.39,320153.5,76818.29,91682.7,76324.49,12342.48,893406.08,34497.32861,15552,22149,3045,3557
8/7/2013,137081.18,73119.13,86974.48,26526.6,3881.96,267142.38,79111.53,92824.46,73649.99,12646.81,852958.52,30872.22743,17497,34603,2823,3557
8/8/2013,109098.89,55481.52,74897.77,21815.27,2992.77,188461.19,62658.69,73047.87,57808.81,10104.06,656366.84,26242.23167,17362,29732,2568,3557
8/9/2013,97482.65,52532.42,66805.16,20665.7,3493.61,136663.72,56708.94,70397.67,57911.27,9182.13,571843.27,22884.79616,17167,24251,2700,3557
8/10/2013,116445.5,63095.84,68904.66,28998.36,4145.73,298619.65,57692.03,87178.17,56276.22,14451.39,795807.55,18470.55136,17839,24636,2940,3557
8/11/2013,188691.06,96211.16,90098.82,51047.69,5049.97,667458.37,94200.51,133330.45,85229.26,22665.59,1433982.88,24527.28304,24935,30350,4824,3557
8/12/2013,130160.74,74552.3,78064.99,24138.44,4916.66,228749.05,82610.11,90697.42,66535.64,11094.83,791520.18,31049.09519,20356,24973,4935,3557
8/13/2013,122743.12,69408.76,78167.47,23908.56,5512.52,186522.15,79290.42,92994.59,70471.93,9666.66,738686.18,29115.68364,20364,24356,2760,3557
8/14/2013,123138.18,66524.76,75708,20721.55,5431.95,196789.77,75423.89,79424.7,63629.7,9617.34,716409.84,28401.80226,17120,21707,2254,3557
8/15/2013,103095.86,62032.93,61450.77,21171.9,3816.51,145223.32,64131.9,71889.28,60479.53,9157.88,602449.88,26753.36568,16671,19428,1864,3557
8/16/2013,95252.36,59905.28,60708.78,22514.19,4057.02,130491.24,57573.81,64662.68,52014.85,9860.37,557040.58,22959.59636,16401,19348,2181,3557
8/17/2013,97733.35,52064.07,64719.15,22159.61,3793.28,220354.74,56666.53,69246.15,46027.58,12631.19,645395.65,22050.09891,16029,19107,2287,3557
8/18/2013,145918.17,73567.24,87448.22,34099.53,4865.72,270610.9,86625.51,99874.99,74266.38,13809.8,891086.46,28667.78469,20158,25126,2933,3557
8/19/2013,141982.98,69334.75,83569.18,31157.73,5340.92,233233.77,78599.55,105316.26,79355.65,14170.2,842060.99,30832.94513,21371,25262,3003,3557
8/20/2013,139484.19,74282.57,85095.25,28691.71,4920.97,219324.57,78677.15,88301.23,67512.12,18042.34,804332.1,28170.15561,22130,25407,2590,3557
8/21/2013,156703.13,85079.81,85936.77,37691.4,5114.5,393283.95,86708.03,89767.59,90310.72,15457.36,1046053.26,28065.59513,22727,25086,3462,3557
8/22/2013,108256.76,67445.65,82319.23,27238.13,4990.02,294160.97,60627.85,67749.81,58090.9,14547.8,785427.12,27531.72875,21732,26113,4424,3557
8/23/2013,95319.71,53369.52,69899.04,18537.59,4216.14,160096.06,49814.49,57230.5,47560.24,7887.92,563931.21,25113.3844,18667,23280,2783,3557
8/24/2013,103007.56,54938.42,76808.41,24189.07,4834.25,328831.52,47453.6,68089.67,47922.7,12387.6,768462.8,23998.67323,19344,26915,3119,3557
8/25/2013,138429.68,77305.04,103481.44,35258.66,6656.89,368246.11,70143.65,87325.37,70452.97,15434.21,972734.02,30477.66855,23361,32822,4109,3557
8/26/2013,128523.98,64435.31,95259.17,29237.73,6733.15,308478.56,75590.99,76148.08,68535.38,11409.52,864351.87,35317.69804,21949,29018,3096,3557
8/27/2013,132850.1,60616.03,103039.61,30294.45,6987.68,298101.69,72735.02,74543.1,64637.75,13297.34,857102.77,31805.27893,24344,34371,2530,3557
8/28/2013,147320.35,70330.53,101526.73,37796.02,7240.14,559913.38,76841,72920.47,77668.86,17128.53,1168686.01,26387.79614,22422,28930,2766,3557
8/29/2013,109461.51,63732.14,109718.21,24337.78,8559.71,196010.12,62577.2,66073.64,55712,11278.73,707461.04,25563.10873,21566,29684,2633,3557
8/30/2013,111011.87,63900.15,138412.92,28392.73,13005.86,166637.35,60437.25,61496.27,57080.19,19616.46,719991.05,23722.73171,22865,37043,2815,3557
8/31/2013,119784.39,61702.49,125039.87,30456.16,26483.79,163749.57,60025.69,68298.76,52776.99,20286.77,728604.48,22767.25717,24261,39771,2542,3557
9/1/2013,118775.48,59888.5,73331.77,23622.44,2367.47,132150.06,58527.29,81263.19,55493.48,12294.84,617714.52,25449.68206,18147,21964,2447,6373
9/2/2013,189805.74,98193.73,213599.46,36889.46,2638.05,222529.19,98257.34,118802.31,85722.36,17315.87,1083753.51,33833.13739,23935,32653,2442,6373
9/3/2013,184161.95,84293.67,132007.71,43570.81,2051.75,486941.98,98482.61,105456.84,93765.74,27120.84,1257853.9,34948.11895,27916,36858,3055,6373
9/4/2013,210717.83,108462.36,129185.34,56694.34,3586.7,757077.94,112484.85,118415.05,116683.76,31667.26,1644975.43,35100.21143,28814,32437,4315,6373
9/5/2013,123817.75,72633.89,76305.08,32956.08,2478.07,303333.83,67678.03,72880.82,58958.47,20273.62,831315.64,30114.66914,22477,23818,5034,6373
9/6/2013,99271.05,56864.04,65265.79,26297.46,2797.73,217233.08,52222.37,63344.53,88845.26,15208.24,687349.55,26395.48071,20337,20945,3621,6373
9/7/2013,117356.08,53150.36,70161.15,27242.7,3118.26,188083.26,62320.68,74783.4,54352.02,13764.55,664332.46,26015.41601,20452,21338,2877,6373
9/8/2013,150291.62,80168.46,97164.09,34617.9,3851.37,266417.52,74610.92,104092.12,82065.69,21577,914856.69,32986.32264,24366,26322,3491,6373
9/9/2013,143901.94,79875.96,90047.48,36385.64,4728,400356.95,82683.53,86522.05,87823.81,22188.25,1034513.61,37541.27466,26874,25864,3716,6373
9/10/2013,158995.93,83828.07,96102.15,43102.19,3528.78,512848.15,86257.23,90611.91,98776.7,27106.59,1201157.7,41012.21394,30309,28898,4277,6373
9/11/2013,201357.05,95624.32,114250.73,61653.89,4633.26,749022.35,106586.29,97905.27,116706.17,34013.26,1581752.59,42429.40196,35839,34876,5940,6373
9/12/2013,165147.75,81642.05,95564.6,46061.68,6755.27,614148.24,92505.03,80640.96,94969.11,26242.72,1303677.41,37373.5823,33982,31458,6268,6373
9/13/2013,106857.09,57160.57,79521.12,24105.54,4994.82,225949.45,67820.66,62117.67,53959.18,14363.12,696849.22,33129.89582,21776,24701,3730,6373
9/14/2013,115179.22,52739.7,80154.51,26466.41,3792.38,389097.25,61463.56,67226.44,55585.19,13102.84,864807.5,31453.94746,20683,27702,2207,6373
9/15/2013,179038.06,82520.96,123444.62,41577.77,4479.52,495247.86,87291.92,99259.85,83367.2,22867.41,1219095.17,40031.11673,28586,43222,2967,6373
9/16/2013,137711.9,70617.51,100985.25,27332.11,6486.49,205416.6,78904.44,80339.67,71276.37,15029.43,794099.77,43397.68814,28107,37805,2735,6373
9/17/2013,127254.16,63574.88,89668.14,30420.94,4758.47,252797.17,73173.92,65612.87,60954.22,18017.99,786232.76,39529.2474,23524,29548,2301,6373
9/18/2013,125880.26,57067.23,69483.53,29633.95,4786.11,239575.36,69594.78,69604.7,57417.98,12344.65,735388.55,27961.23998,21568,20343,2061,6373
9/19/2013,132109.43,59615.28,86994.7,24954.28,6192.36,263283.13,67298.38,65984.99,66048.64,12318.88,784800.07,18884.88672,21516,25615,1873,6373
9/20/2013,98583.01,47086.43,89248.55,21026.45,3903.29,174325.79,61497.7,60890.92,57172.7,13592.38,627327.22,16797.90544,23088,29251,2079,6373
9/21/2013,100416.61,53888.18,78564.24,22785.5,4813.23,151249.96,52778.83,64886.97,43525.37,12059.36,584968.25,36492.49668,18058,22975,1989,6373
9/22/2013,139848.11,64043.63,109113.35,29104.78,6782.52,208949.27,75055.99,100397.48,72633.1,19169.91,825098.14,46863.29467,23924,35326,2075,6373
9/23/2013,135136.01,68166.65,103512.42,31561.93,8642.45,325708.35,73908.32,85948.94,79109.34,18585.69,930280.1,47003.43695,26479,34363,2744,6373
9/24/2013,162990.9,67057.43,92089.43,28608.76,5864.25,403153.45,98671.51,99668.62,68936.42,26349.38,1053390.15,43246.77789,23724,30406,1385,6373
9/25/2013,228410.32,87503.64,118558.87,39368.92,8948.02,449636.02,129414.51,112246.4,102611.5,38569.38,1315267.58,41780.07868,27746,40574,6,6373
9/26/2013,91530.27,59205.16,96510.18,18561.32,6023.49,182108.34,58700.38,53488.58,48263.62,12889.35,627280.69,28323.89278,30937,42684,1041,6373
9/27/2013,82763.27,51370.08,105102.23,19034.66,5657.8,155343.81,57109.15,50834.61,43910.13,13564.2,584689.94,21330.34459,30257,40277,1565,6373
9/28/2013,83114.42,51697.55,54117.87,21081.1,6090.51,289868.73,61251.19,67142.53,45766.15,18322.12,698452.17,19345.08386,22004,19862,2936,6373
9/29/2013,123212.81,73781.25,82627.6,25634.59,10168.55,345797.42,79935.26,93354.09,68037.3,24061.48,926610.35,24244.87869,23183,25944,3989,6373
9/30/2013,117690.46,72692.79,93508.32,22200.94,16874.59,256390.98,82676.13,80624.29,68739.75,19806.74,831204.99,19097.55432,42449,33022,2615,6373
10/1/2013,111636.51,59576.68,58802.72,17950.35,5162.58,198676.46,72413.01,68992.5,60675.99,18394.64,672281.44,20736.13487,24303,18168,1041,111119
10/2/2013,109716.12,60211.73,60492.09,20795.4,6455.82,218843.45,82017.47,65595.28,61705,18443.84,704276.2,25148.69672,27088,18271,1041,111119
10/3/2013,96903.91,63368.34,61537.4,21261.89,5780.24,227043.13,68013.96,57253.1,54591.08,13128.01,668881.06,28867.53756,23654,21174,715,111119
10/4/2013,86238.26,53516.81,61823.58,19127.23,3189.23,159730.72,62282.67,52242.73,47834.74,11064.55,557050.52,24947.01566,23167,23234,975,111119
10/5/2013,98345.66,58475.38,47581.96,21688.05,3664.31,149456.94,60934.18,69331.99,47283.64,13560.83,570322.94,23763.38903,22149,15733,1915,111119
10/6/2013,134408.66,83086.73,67841.69,32573.1,6166.67,211000.34,88642.82,98000.94,77180.35,21465.34,820366.64,29185.85778,26647,19067,3277,111119
10/7/2013,141149.29,72067.32,57580.88,28969.63,5446.89,291230.93,80949.51,88093.08,83852.04,17510.25,866849.82,34817.15248,37882,16557,2822,111119
10/8/2013,137177.17,69926.13,55228.93,30186.58,6172.98,290469.67,77656.68,74162.93,86720.89,16657.87,844359.83,32445.28625,29328,14431,2513,111119
10/9/2013,149257.29,81550.84,63669.89,33125.07,7717.68,365566.67,91456.93,75284.94,79805.88,16770.51,964205.7,30453.85776,30395,16182,2303,111119
10/10/2013,99230.46,62859.47,43526.87,19504.11,5584.2,168497.99,63337.52,61837.23,55620.14,16290.09,596288.08,26655.10204,26724,10723,2275,111119
10/11/2013,87346.73,55068.7,40509.73,18770.21,3939.96,115177.55,53219.12,55100.77,50199.2,12355.77,491687.74,22865.16177,25561,9299,2088,111119
10/12/2013,95225.13,46686.04,43127.67,19263.4,5879.27,205025.08,56931.4,62454.73,47786.5,12212.91,594592.13,22584.13193,24166,10189,1431,111119
10/13/2013,143865.39,65014.17,63258.71,32272.73,6984.09,272567.09,72445.95,92956.71,71734.34,20312.76,841411.94,30017.99808,27697,14431,2197,111119
10/14/2013,144655.17,72578.49,64922.86,29692.77,8250.14,270545.98,85095.86,92790.3,82395.21,22802.06,873728.84,36809.64768,28687,15967,2640,111119
10/15/2013,130693.82,60740.44,63087.45,26391.99,6680.41,246935.8,78168.98,75844.12,77429.55,20382.27,786354.83,33111.62271,30012,16201,2233,111119
10/16/2013,161158.44,72689.94,65587.76,40210.28,6964.51,572491.13,95758.39,79706.67,85858.62,57327.72,1237753.46,28995.38265,30384,15433,4398,111119
10/17/2013,114781.12,68816.02,52990.29,24706.33,7113.35,183528.53,71897.4,63631.41,52372.78,18817.96,658655.19,25422.45284,20617,11247,3198,111119
10/18/2013,105102.86,55981.51,44216,18941.35,6472.1,134666.36,58414.32,59279.16,53506.41,11829.08,548409.15,22444.33688,19302,9552,1820,111119
10/19/2013,110346.86,67928.34,53371.98,30596.83,7212.25,333892.76,60186.17,72492.48,53707.9,30068.11,819803.68,22602.59747,20627,14581,3155,111119
10/20/2013,188613.47,96355.22,74597.59,43225.28,9712.81,515166.96,91452.75,100865.39,78293.74,36165.01,1234448.22,30039.32956,25119,20050,4695,111119
10/21/2013,152867.27,71998.04,62009.3,26871.72,10968.94,232617.14,85941.72,88590.86,83088.78,20526.3,835480.07,39204.84918,26177,12867,2336,111119
10/22/2013,156736.04,77307.2,61135.57,33679.08,11912.88,244410.48,88237.25,82409.75,84137.1,19548.13,859513.48,36892.96681,27368,13120,1421,111119
10/23/2013,171934.66,76942.69,60508.92,35998.54,12823.71,308010.05,92400.43,77649.84,93638.41,25017.76,954925.01,35076.49065,26486,12745,2417,111119
10/24/2013,143234.01,76411.96,58105.6,27914.27,10903.72,304475.45,84586.75,74474.88,74223.78,25237.26,879567.68,30375.5108,25933,12324,2281,111119
10/25/2013,136379.02,66542.85,54451.91,24861,10528.71,220636.26,84478.52,78273.87,74098.74,20808.79,771059.67,25545.67147,21801,11528,2095,111119
10/26/2013,172004.28,79094.56,57247.37,30972.11,12574.69,230019.03,84342.61,99818.19,75512.6,28888.54,870473.98,24874.74728,20784,11968,1805,111119
10/27/2013,392129.1,158354.16,117063.01,59990.31,24737.75,815064.55,198850.42,207592.03,173200.53,70931.94,2217913.8,39776.00569,28744,21698,2606,111119
